X,Y,Depression_prevelence,PopulationDensity,PopulationFemale,Population65,NoHealthInsurance,Neighbor_Disadvantage,Beer,MentalHealthPati,Generalhosptials,NatureParks,Casinos,DrinkingPlaces,X.HouseRent
-79.700255,34.707948,17.29999924,110.7065,22.8,7.64,13.03,0.362957416,0.25,0.439167,3.115925,6.424656,0.019611,0.368389,35.34
-79.581755,34.67987,23.10000038,70.63717,53.41,21.79,15.56,0.638114537,0.992459,0.840056,7.195428,7.991667,0.117089,1.213209,31.96
-79.553807,34.561698,20.20000076,33.32285,51.69,16.83,12.47,1.24678098,0.538141,0.293454,2.814449,9.116688,0.084083,0.8307,40.73
-79.651774,34.451683,22.20000076,18.49333,52.04,17.79,7.01,0.526442729,1.156775,0.796315,8.088113,8.833427,0.19576,1.420832,21.58
-81.444136,34.325004,21.5,33.52007,47.36,19.04,4.12,-0.113245791,8.205519,0.709133,18.051374,15.17389,0.19813,5.906863,14.3
-81.582402,34.353893,22.10000038,71.07985,51.67,12.98,24.95,1.04239723,5.457171,0.274869,10.511244,9.915808,0.200945,2.175988,25.31
-81.578799,34.277361,20.5,462.0753,51.37,21.83,9.88,0.110911265,9.692376,0.363409,10.701369,25.01679,0.207705,4.058542,32.87
-81.619103,34.425432,22.70000076,25.14573,46.33,19.61,10.37,0.326658291,5.22375,0.254746,17.740547,10.337952,0.025369,2.484907,27.41
-81.642546,34.312683,21.20000076,332.2241,52.5,13.24,9.02,1.20361589,5.507663,1.281594,9.397813,15.921502,0.106368,2.29202,61.5
-81.544271,34.197731,20.89999962,75.83117,52.71,19.51,5.35,-0.233628691,12.415246,0.576224,19.510399,18.767691,0.151577,5.127364,28.61
-81.449061,34.15518,20.39999962,88.91364,52.78,23.94,5.39,-0.601290446,8.476857,0.82639,22.482642,17.735493,0.226836,5.26152,8.72
-81.768151,34.240867,21.39999962,23.60223,54.94,18.87,7.11,0.213195229,6.892116,0.214815,12.013179,9.589544,0.144506,3.410624,18.9
-83.176995,34.821045,23.89999962,20.73299,46.19,20.19,9.66,-0.105230218,0.50852,0.713333,5.421909,5.907821,0.019102,1.930429,13.7
-82.965808,34.930415,20.10000038,76.18136,54.14,38.89,3.79,-0.676194196,1.31873,0.43739,4.515911,9.788746,0.133476,4.212416,11.55
-82.988875,34.805288,22.10000038,154.3463,50.36,25.46,4.25,-0.600717447,2.081889,0.674435,4.50642,12.773207,0.081677,4.319465,14.8
-83.064986,34.772689,25.10000038,599.753,54.7,17.89,20.64,0.953040134,0.850525,0.756012,3.952677,9.310001,0.07206,2.540158,34.06
-83.016381,34.761406,23.70000076,216.3925,52.68,20.71,11.86,-0.277596272,1.899196,0.684515,3.19658,10.08309,0.090473,3.043301,14.83
-83.054527,34.720177,23.5,227.149,51.55,24.47,12.13,-0.184633345,1.713612,0.477432,3.688464,9.015973,0.081225,2.932102,25.97
-82.974964,34.704033,20.5,485.8221,45.75,30.29,13.77,-0.691444264,2.740297,0.779819,5.150894,13.383663,0.181523,3.96332,28.52
-82.897281,34.742574,22.89999962,294.3328,51.34,23.69,10.04,-0.207054383,1.967025,1.163892,7.189012,15.712631,0.23244,5.770447,31.99
-82.93379,34.676456,23.89999962,1289.417,54.23,16.68,18.23,0.626837515,1.341495,0.741552,4.744981,24.825633,0.10338,2.161836,41.16
-82.886897,34.656573,23.5,330.312,45.46,14.09,8.21,-0.067800589,1.759461,0.886597,7.234789,14.580366,0.181897,5.673936,40.6
-82.953104,34.643877,22.70000076,368.015,56.5,24.45,11.43,0.093303438,2.087022,0.790664,5.086819,13.839809,0.19552,4.050029,28.38
-83.075797,34.561748,22.70000076,113.3389,48.65,33.2,10.68,-0.556830447,3.935601,1.50898,8.682156,15.63606,0.463414,4.898076,16.33
-82.987025,34.567911,23.89999962,104.7536,48.96,19.19,7.87,-0.237267245,2.734977,0.617465,7.304326,12.944354,0.198173,4.981836,20.41
-83.099669,34.63374,24.60000038,145.8936,50.94,19.36,12.05,0.0073157,2.067868,0.640684,3.846581,8.399171,0.052649,2.710124,44.49
-83.179496,34.668827,25.5,69.04128,47.55,16.16,16.2,0.417239393,1.451328,0.51393,5.520798,12.130964,0.060226,2.590834,27.19
-80.299457,33.387198,19.60000038,102.0677,44.18,20.15,14.47,0.55138174,1.419621,0.261495,5.57639,4.493392,0.183615,1.532383,32.56
-80.389931,33.318109,19.39999962,61.30866,50.18,17.24,13.98,0.250631838,0.868772,0.302161,9.716919,5.911493,0.100341,1.771423,30.83
-80.471299,33.435393,18.39999962,92.6563,54.5,31.29,13.42,0.762353728,1.5404,0.593427,7.510553,6.00905,0.195923,2.974421,23.52
-80.565885,33.461721,19.20000076,45.31536,56.5,25.28,9.99,0.673060354,0.974831,0.376127,8.796828,7.203309,0.127629,4.846408,17.4
-80.657956,33.340462,18.89999962,26.25543,53.68,21.88,13.29,-0.003963504,1.747301,0.880298,12.381086,7.475959,0.56214,2.774479,12.91
-80.793312,33.415907,18.10000038,60.44431,54.61,17.22,15.31,1.404527403,3.147187,1.248461,11.326333,5.02549,0.117245,1.78604,41.42
-80.743384,33.494386,18.60000038,65.16475,61.77,26.1,9.33,1.452426296,2.401685,1.829886,10.398544,7.844919,0.269572,1.766814,35.37
-80.811567,33.567069,17.29999924,151.5681,55.64,18.28,11.67,0.636197663,0.936935,0.712828,12.826081,5.057212,0.17758,1.366234,38.94
-80.91468,33.564616,18.60000038,274.9567,53.57,15.6,8.77,-0.352905318,1.599194,1.56504,11.023176,9.143579,0.160735,3.338998,35.26
-80.861847,33.530874,16.89999962,1130.404,49.28,18.58,5.77,0.031958735,1.449577,1.144173,8.405823,4.436088,0.205054,1.465803,38.95
-80.8356,33.54264,17.79999924,401.9803,57.47,18.2,11.07,2.076224055,1.365315,0.798788,8.855539,3.90267,0.132065,1.238275,47.3
-80.843882,33.498712,18.60000038,3153.983,57.72,5.58,12.57,1.079940474,1.348632,0.256885,3.859955,8.61348,0.181732,1.749153,67
-80.859645,33.482517,18.89999962,1903.958,60.39,19.09,15.74,1.437255928,3.286291,0.944388,7.228727,9.591066,0.103741,1.9342,82.02
-80.868742,33.50126,17.89999962,1710.347,51.55,16.21,10.25,1.205530335,2.052495,2.496797,11.546229,24.65569,0.216912,2.718911,50.43
-80.918139,33.483394,19.89999962,202.9692,53.72,18.03,11.39,0.769381082,1.671706,1.19648,9.480841,4.097631,0.163083,1.76992,36.59
-80.928811,33.438876,20.10000038,183.6093,52.9,12.65,9.16,0.096649794,2.601253,1.439029,14.764831,5.924703,0.214516,3.590643,33.3
-80.878064,33.317004,21.10000038,31.76129,53.81,17.67,9.4,0.502819284,1.600731,0.575715,14.080304,6.756689,0.172988,2.868533,17.78
-81.18098,33.490537,19.60000038,24.61066,49.31,22.14,12.07,1.132332587,2.281411,0.637105,10.815479,7.084644,0.282931,1.171059,14.3
-81.08663,33.539678,22,51.43737,51.79,18.26,10.76,0.364870477,1.091221,0.482142,10.335865,5.145373,0.184988,1.879494,19.16
-81.052535,33.628044,20.70000076,45.58937,54.34,20,11.26,0.541117094,1.257298,0.778795,10.829962,7.751114,0.033579,2.068658,26.99
-82.780377,35.015025,21.60000038,29.11204,52.09,27.15,7.81,-0.306115082,1.199457,0.401418,12.798054,11.041377,0.206716,2.343704,8.16
-82.836126,34.890211,22.39999962,79.31341,49.91,20.99,9.49,-0.362988169,0.929696,1.333833,15.104526,11.278335,0.246497,3.519457,8.35
-82.803342,34.810867,22.10000038,174.4063,51.75,16.94,8.98,-0.220950299,1.094441,0.843107,13.772685,13.26174,0.097971,3.927772,9.59
-82.715737,34.956783,24.79999924,76.77175,49.5,16.21,9.37,0.159484733,1.193877,0.203338,12.866162,10.641626,0.04,1.561562,17.89
-82.709566,34.901722,23.20000076,387.5763,49.06,17.74,13.15,-0.067314631,1.593846,0.753016,12.237297,14.473596,0.107244,1.70887,28.01
-82.711572,34.848921,22.5,231.7554,51.16,15.49,9.6,-0.225860155,1.40607,1.199844,19.909204,23.19934,0,4.045345,15.98
-82.597278,34.974048,23.79999924,86.22272,52.73,31.39,8.5,0.475613961,1.363508,1.448247,11.916569,10.718312,0.074686,3.401283,16.21
-82.645813,34.911375,23.29999924,181.231,50.2,16.87,13.44,0.249724332,1.49059,0.823169,17.562786,13.368601,0.026748,2.087008,29.51
-82.552784,34.91488,22.70000076,171.5288,53,19.64,3.52,-0.393215816,0.870602,1.243862,32.349626,12.804473,0.36574,3.906795,12.97
-82.538004,34.862696,23.10000038,337.6958,49.56,14.4,12.97,-0.119611388,1.573199,1.247065,20.137215,11.293159,0.166193,3.860394,18.13
-82.636868,34.866032,23.79999924,309.014,48.71,18.22,10.71,0.012193247,1.302484,1.530338,18.966785,11.167311,0.143465,2.877503,18.74
-82.624938,34.835459,22.39999962,856.0908,55.85,18.34,10.85,0.352536587,1.18715,0.653069,15.818356,8.647079,0.118531,2.141385,46.66
-82.577012,34.842676,22,792.2523,53.33,13.07,11.06,-0.178562117,0.872128,0.587253,19.113205,8.886966,0.286704,2.9515,41
-82.628489,34.812359,25.10000038,1253.987,48.36,15.12,11.4,0.394818941,1.085159,1.415582,20.680149,9.467441,0.139588,3.345127,42.84
-82.582997,34.82265,21.60000038,1264.212,51.17,18.98,12.47,-0.384687779,1.120233,1.421725,15.840019,18.154917,0.057635,3.607556,38.53
-82.611344,34.784122,22,505.0281,53.77,22.51,12.95,-0.126455564,0.964441,1.559395,18.822619,17.068299,0.145113,3.53379,22.06
-82.567574,34.800017,20.89999962,1189.951,52.3,22.33,8.42,-0.587398336,1.130532,1.564455,26.581397,15.047371,0.166438,5.96821,18.05
-82.520478,34.816667,21.70000076,956.588,46.32,17.72,14.41,-0.372218021,2.096097,1.285154,20.387871,10.016592,0.231522,4.556433,15.47
-82.707735,34.81819,24.20000076,266.2829,51.06,15.09,15.27,0.226021313,1.800752,0.829361,19.040768,11.351029,0.264253,1.721848,19.84
-82.699842,34.775965,22.20000076,321.1179,48.52,18.9,11.03,-0.062051282,1.376483,0.729587,16.129822,15.120909,0.1164,3.106635,23.18
-82.672383,34.746597,23.20000076,220.8123,48.41,14.11,6.57,-0.202861657,1.062542,0.6738,16.145091,7.339743,0.11322,2.09127,18.19
-82.806272,34.735674,20.79999924,237.0712,53.42,14.91,8.81,-0.515988321,1.323173,0.971255,6.099635,16.159799,0.149852,4.894494,26.23
-82.760054,34.712073,24.79999924,713.0416,48.19,8.58,10.24,0.266535307,1.442444,0.825137,8.141423,14.284354,0.223824,5.140455,74.02
-82.761645,34.758765,24.10000038,231.5721,53.73,20.86,8.87,0.278651185,0.835506,0.674465,5.159546,7.754411,0.218122,1.423438,28.57
-82.835304,34.65132,26.5,1014.795,57.2,0.69,1.75,-0.216113087,1.213362,0.599065,3.036151,27.486308,0.483094,9.774533,44.72
-82.804264,34.67742,19.29999924,1325.993,51.11,17.71,3.72,-0.705087509,1.484581,1.521892,7.050737,16.281542,0.114758,7.615111,36.72
-82.855541,34.740536,21.89999962,373.6098,45.35,6.46,8.83,0.034790562,1.347301,0.996863,5.971069,15.448673,0.332177,9.934379,72.62
-82.835655,34.68613,25.39999962,3398.101,36.91,5.57,4.56,-0.189225264,2.276897,2.417075,13.323214,52.964597,1.021761,21.625811,77.47
-81.020048,34.04976,21.10000038,3653.452,60.43,11.01,10.92,1.379387104,2.132806,0.702653,5.259658,14.323345,0.308464,2.454554,58.17
-81.037682,34.040837,19.79999924,2849.655,45.25,17.46,26.05,1.9213523,1.577683,0.665309,5.779383,11.415669,0.201563,5.56634,72.58
-81.056463,34.047379,18.5,1609.199,61.02,14.85,17.72,1.284400881,1.076015,0.251377,6.496959,7.328361,0.097576,1.960683,49.37
-81.051021,34.035013,18.79999924,2805.238,54.05,13.53,11.37,0.107731434,2.315528,1.18585,9.844067,12.274151,0.141265,3.203022,46.55
-81.031442,34.032495,19.20000076,2621.155,50,11.58,16.02,1.352242373,2.601977,0.918291,26.219365,15.197197,0.323117,2.114279,73.67
-81.05339,34.022008,20,2570.242,46.64,10.34,8.85,-0.502205947,3.632091,1.913606,8.400646,22.550686,0.395339,10.673104,41.16
-81.040579,34.017791,19.89999962,1389.173,52.87,11.14,9.14,-0.394693693,2.230268,1.478512,5.052712,14.300557,1.088938,10.091461,40.45
-81.015638,34.029504,19.5,3091.178,53.8,11.94,12.32,1.8889978,1.930457,0.978311,7.125983,14.206633,0.075547,2.360277,75.01
-81.020463,34.018696,19.70000076,7273.271,56.83,15.55,17.27,2.164391433,1.408325,0.291329,3.961898,21.385936,0.139133,2.404695,69.37
-81.003158,34.022844,18.10000038,2552.54,51.39,23.23,11.27,0.091742117,2.572875,0.914246,8.768059,16.87245,0.141177,5.015822,44.7
-80.994007,34.012453,18.60000038,2631.947,50.49,16.31,2.14,-0.632838233,2.063479,0.793859,8.818493,12.213808,0.370487,8.412005,24.41
-81.013232,34.008051,19.29999924,4359.143,48.91,7.71,13.04,0.868164413,4.488823,0.701705,2.431597,16.387194,0.20402,4.105426,60.05
-81.047923,34.004263,19.5,1912.039,43.63,3.68,14.4,-0.195617407,3.345216,1.577298,7.164598,21.745066,1.146286,14.104979,75.44
-81.008499,33.996431,20.89999962,4572.306,41.42,17.79,3.11,-0.23296551,3.777792,1.25558,7.338248,15.872641,0.70839,10.940465,50.3
-81.000644,34.006188,19.29999924,3884.616,55.07,17.63,8.85,-0.270770723,3.828136,0.177877,6.328647,14.591155,0.415191,6.872585,34.07
-80.986785,34.001984,17.79999924,2654.179,50.37,23.07,0.83,-1.067978161,2.398282,1.273384,12.580063,20.216745,0.595621,8.065851,6.29
-80.96427,34.006649,17.5,1935.549,52.88,22.46,4.32,-0.861803538,3.802266,1.3859,11.837528,18.218409,0.411942,7.790744,22.42
-80.993878,33.993486,19.5,3926.92,54.1,13.06,7.07,-0.500945675,2.334199,1.329049,7.990311,20.996917,0.300191,6.768882,18.91
-81.002749,33.979879,20.70000076,2563.838,50.46,9.33,10.05,-0.522756016,2.426448,1.164232,7.836077,30.060585,0.424865,6.527854,42.78
-80.98815,33.978224,21.20000076,4466.171,55.65,9.42,10.96,0.154985854,3.299703,0.683806,6.562532,15.980698,0.217397,5.538623,67.86
-80.980478,33.978636,19.5,2779.168,63.85,4.32,14.64,0.439669884,1.877336,0.067647,4.122676,11.872049,0.263072,3.492343,74.68
-81.017477,33.989832,20.29999924,4610.211,48.06,13.84,3.82,-0.563899622,3.878113,0.608685,3.349077,18.547982,0.532857,10.001603,56.8
-81.034335,33.982091,26.5,3922.467,45.4,2.05,5.4,0.367780672,12.187966,1.084384,5.022331,24.908102,0.932197,16.157615,93.26
-81.03799,33.994799,27.39999962,5531.016,57.86,2,3.51,-0.251620762,12.608429,0.668792,7.363146,34.564578,1.010587,15.60032,83.33
-81.021571,34.001178,23.39999962,7337.805,53.71,17.17,1.37,0.172365422,6.605436,0.7869,3.396915,21.489178,0.558968,12.384279,70.3
-81.030783,34.007894,18.89999962,1344.432,46.24,5.44,18.56,0.255055462,16.411532,5.144451,42.481983,184.149196,1.728301,41.975957,88.35
-80.981936,34.178919,18.39999962,418.3103,50.02,9.38,7.7,-0.017477676,5.963448,1.41104,14.19715,27.966423,0.61888,5.79081,32.85
-80.930496,34.168519,17.60000038,1870.414,54.38,8.08,2.43,-0.042288642,3.026485,1.06763,13.255348,15.833822,0.474852,4.604989,20.57
-80.902388,34.227726,19.39999962,150.9079,51.81,13.59,4.79,-0.239555127,4.119815,0.946116,11.63127,17.020982,0.469364,4.277901,11.41
-81.078432,34.16488,19.60000038,73.38467,51.11,19.37,12.36,-0.410501491,6.511653,1.146925,12.651356,17.957517,0.586722,4.343556,15.44
-81.144928,34.079821,20,2632.942,51.4,16.31,11.5,0.008055191,2.681024,1.632855,10.308391,14.791377,0.176735,4.239501,69.11
-81.197053,34.104581,20,2124.733,49.29,12.36,10.32,-0.406018063,1.877458,1.078068,11.902102,26.815189,0.35652,4.058633,23
-81.261821,34.13116,19.29999924,796.6447,47.72,14.94,4.02,-0.721822579,4.690378,0.936074,16.744712,21.466943,0.391264,8.1484,11.91
-81.255874,34.184225,19.60000038,331.229,50.57,11.29,3.25,-0.819455387,4.053029,1.264876,17.059119,20.506432,0.587059,6.432612,5.01
-81.176245,34.126495,19.39999962,935.7489,46.33,11.95,10.15,-0.515997809,3.813998,2.073841,17.548007,19.133292,0.651608,7.544859,10.68
-81.140672,34.113514,19,990.5062,53.02,10.15,4.54,-0.3401495,2.830037,1.018377,13.46587,14.7478,0.387061,4.339975,20.05
-81.08482,34.022364,19.10000038,1287.611,57.05,13.26,8.78,-0.048735174,2.722684,1.107841,11.436862,14.417183,0.294474,6.077745,62.82
-81.08943,34.049809,18.5,2652.32,54.72,14.34,12.1,0.92789487,2.934431,0.97692,8.077906,12.798677,0.30908,4.093601,46.41
-81.109062,34.06064,19.29999924,4473.634,49.67,6.33,18.39,1.15681487,2.3263,1.604187,12.729597,15.045311,0.14951,4.961645,84.57
-81.118892,34.056194,19.79999924,4322.771,55.77,5.61,17.27,0.626443798,1.578576,1.258454,9.610545,23.65793,0.073477,3.869887,69.99
-81.106261,34.043028,20.10000038,5756.572,51.5,6.33,20.93,0.264411437,1.893274,2.200071,10.823558,21.416828,0.080851,3.829551,90.59
-81.080439,34.038243,19.29999924,3339.071,55.96,10.36,11.16,-0.112760078,1.990659,1.488258,9.046979,15.032048,0.185418,4.021771,67.06
-81.076004,34.029046,20.60000038,6433.991,51.62,3.57,14.29,0.326169234,3.431247,1.123822,11.171221,16.119174,0.312197,4.924563,93.25
-81.070467,34.068936,20.39999962,608.4822,52.38,10.4,10.41,0.431991333,2.136215,4.266475,8.085596,11.749108,0.045723,3.775652,66.44
-81.063996,34.029806,17.70000076,2085.285,64.99,9.33,10.07,1.938695309,1.074297,0.399239,8.281181,7.929039,0.396525,2.751827,70.31
-81.026211,34.059929,18.5,1684.289,53.68,16.03,15.82,1.259957774,2.533359,0.831013,10.948029,31.054015,0.157531,1.907872,56.94
-81.044658,34.084354,17.39999962,519.4695,58.35,19.24,7.55,0.82248571,1.987156,0.463217,6.512138,10.795943,0.200671,1.862756,42
-81.005334,34.095283,16.39999962,801.8585,55.32,19.3,11.78,0.965502972,1.928906,0.711759,5.624672,9.614422,0.292365,2.330962,36.98
-80.996569,34.065294,16.5,2423.41,53.97,21.06,12.22,1.640670933,2.232095,1.132814,6.716048,9.372486,0.062955,1.673096,35.12
-80.968936,34.066637,19.20000076,1872.729,48.79,14.57,13.35,2.140356301,4.523849,1.27364,6.209558,10.579332,0.304342,2.620813,46.1
-80.988858,34.054958,17.20000076,1607.537,54.56,21.29,14.7,0.922486393,2.619445,0.502684,8.869505,10.916472,0.140904,2.671483,42.02
-80.967217,34.082747,18.79999924,2007.24,59.15,6.34,10.5,0.744259501,3.486081,1.269754,10.563717,10.899256,0.25973,3.306265,95.17
-81.016447,34.042773,21.10000038,3878.398,53.52,7.22,6.66,2.354968163,1.722956,0.225962,10.298588,10.79421,0.060758,1.47387,85.99
-81.005141,34.042712,17.10000038,2737.089,55.09,21.36,11.72,1.289874294,1.896523,0.326816,5.88567,8.889293,0.043588,1.289149,45.13
-80.988106,34.038225,19.10000038,2576.653,54.86,18.95,11.04,0.034393506,2.084121,1.062966,6.368879,11.552466,0.213099,3.815041,31.09
-80.968554,34.047242,18.5,2351.132,53.94,20.33,8.19,-0.460841511,1.932937,1.177161,7.033799,11.106728,0.261157,4.892387,20.02
-80.976261,34.015012,17.5,2213.075,50.67,20.48,5.26,-0.491472258,2.61811,1.102838,12.535483,20.764642,0.371861,7.843409,21.04
-80.97918,34.027433,18.29999924,2721.292,52.89,20.35,6.57,-0.545591517,2.613865,1.241459,9.726084,17.291618,0.192515,5.636086,19.19
-80.952918,34.03808,17,2320.133,48.75,21.37,3.72,-0.576431589,2.851782,1.08518,13.233285,22.756015,0.295884,4.856867,29.59
-80.940683,34.079792,17.5,2264.625,53.14,10.97,11.4,-0.026502693,2.902575,0.76344,6.822181,12.868395,0.243068,3.857716,76.82
-80.940365,34.064712,18.20000076,2460.535,59.61,8.73,16.12,0.573828695,5.321153,0.928394,9.756378,9.226262,0.274259,2.821813,68.74
-80.926719,34.055352,18.79999924,3817.294,52.06,15.22,23.22,0.668788224,3.964446,0.803683,4.827699,7.729147,0.053785,1.67233,47.18
-80.953734,34.108783,18.60000038,1298.247,54.83,12.35,11.88,0.300599453,2.252309,0.731576,9.727452,11.252403,0.277613,3.913075,49.92
-80.795042,34.112309,20.10000038,399.0984,52.83,12.01,6.42,0.139200434,2.437846,1.617477,11.53596,14.058526,0.429835,7.647439,28.14
-80.918382,34.109618,17.70000076,1622.541,50,21.03,5.9,-0.077871146,2.058017,1.31884,15.076201,16.632689,0.699856,6.80288,20.11
-80.906825,34.085544,17.79999924,1106.05,52.39,11.68,18.78,0.481029855,3.410233,0.829952,12.53323,60.154012,0.26014,2.890422,25.18
-80.877688,34.097611,17,2193.071,53.09,14.95,6.03,-0.46949606,2.347735,1.557797,10.683142,16.745877,0.498676,6.403004,39.95
-80.855729,34.110978,18.5,1417.693,53.6,15.3,6.15,-0.164633378,1.949382,0.796616,8.336674,17.076118,0.222641,3.890906,42.07
-80.857356,34.148977,18.39999962,1802.281,52.17,9.19,7.55,-0.233614524,2.051792,1.17968,11.322038,13.26719,0.418674,3.507998,25.06
-80.883758,34.172558,18.10000038,3114.04,54.46,11.7,9.43,-0.173344675,2.090889,1.288426,9.748412,13.742264,0.559631,4.488755,21.57
-80.898204,34.149252,17.20000076,4738.181,58.24,9.16,11.93,-0.039208749,2.316086,0.815864,11.072264,46.771367,0.595761,3.691023,30.15
-80.894432,34.131779,18.79999924,1724.977,55.04,14.54,6.64,-0.392524815,1.491657,1.341325,7.135416,30.782805,0.098097,3.437401,23.66
-80.904143,34.123377,18.10000038,2383.517,52.73,12.91,7.27,-0.096848776,2.949758,0.785459,10.845608,12.149723,0.255833,4.668424,14.44
-80.921193,33.994854,19.60000038,806.6641,43.2,1.8,0,-0.766504424,0.680631,0.166393,9.221544,6.013977,0.2456,1.497591,100
-80.952228,33.985052,18.89999962,2651.362,54.76,9.75,8.17,-0.157211948,3.340796,1.185914,11.63091,14.84604,0.394126,6.466119,27.89
-80.967845,33.970468,18.10000038,2454.223,48.86,20.69,2.37,-0.875084078,3.608838,1.181832,9.165303,20.719606,0.4377,6.348558,19.78
-80.900204,33.967573,17.89999962,1793.856,54,18.87,6.29,-0.044970547,2.39256,0.854631,8.600441,10.98728,0.514173,2.698201,23.18
-80.938098,33.955714,19.39999962,2068.953,49.02,5.9,10.26,0.131750903,2.586014,1.948127,12.216573,16.927651,0.539703,5.005399,71.08
-80.926646,33.966655,19.20000076,1934.514,55.18,15.31,7.92,-0.063375052,2.367703,0.509554,10.289687,29.403857,0.305963,3.466304,43.49
-81.007249,33.945687,26.79999924,484.6233,56.39,5.66,4.45,0.330571521,7.842941,0.963326,7.056182,19.572654,1.239924,8.500929,81.04
-80.954645,33.937156,16,469.7966,44.98,14.67,9.71,0.1583363,2.705531,0.392234,5.698172,12.507594,0.092514,1.023928,40.8
-80.855104,33.855786,17.29999924,48.81241,50.93,18.36,16.25,0.308745143,1.746654,0.366497,7.369142,6.387693,0.141415,1.493094,29.35
-80.869892,33.953065,17.79999924,789.1665,52.92,10.12,10.77,0.187027113,1.971352,1.223506,10.822838,11.291074,0.516764,2.514568,40.07
-80.797114,33.95803,20.20000076,151.8325,48.6,19.37,11.41,-0.02753644,1.352056,0.653302,9.912653,7.841756,0.28165,2.162181,26.27
-80.677103,33.91415,18.39999962,37.50547,56.43,16.08,8.63,0.787663286,2.275957,0.791297,6.512482,6.105809,0.121123,1.904286,29.13
-81.747224,34.114892,22.20000076,26.85929,46.48,13.26,22.21,0.243758437,1.645052,0.449439,12.170247,7.125082,0.096863,2.715078,27.34
-81.862627,33.992071,20,52.50753,52.95,18.75,12,0.58629981,0.926341,0.221067,7.704084,5.235225,0.252935,1.24761,27
-81.738205,33.985415,19.60000038,70.67587,51.91,14.19,15.02,0.620249115,0.472517,0.110933,9.016423,5.371007,0.082323,1.217022,46.76
-81.584527,34.004979,20.60000038,52.29795,49.22,27.76,7.2,-0.363432416,2.134969,0.808579,15.519555,10.006987,0.104174,3.255214,22.06
-81.686666,33.889497,20,34.20576,47.17,18.94,14.03,0.461227161,0.503052,0.166374,11.683448,7.065011,0.215628,1.437442,28.1
-81.938389,34.962943,26.60000038,2473.092,56.07,8.72,9.11,1.865886804,1.64753,1.474381,32.083253,16.662146,0.204783,7.776429,78.65
-81.948719,34.954507,22.29999924,1709.618,54.49,11.05,8.71,1.415137527,1.985044,0.711858,11.39667,14.351535,0.081393,2.556078,66.6
-81.951697,34.946991,22.60000038,1994.095,52.95,17.78,11.21,1.375055227,1.500776,1.963676,14.69166,9.910849,0.130446,1.681165,64.41
-81.979908,34.943653,21,2283.18,49.8,12.64,12.94,0.925997843,1.010361,1.078733,12.769235,7.399344,0.190446,2.678768,61.06
-81.982379,34.930721,21.79999924,1946.669,47.33,12.86,11.44,-0.450898942,1.861282,2.216376,16.583683,11.802335,0,4.085105,52.7
-81.96016,34.934679,22.29999924,1967.654,51.87,20.22,13.6,0.273863883,2.417548,1.678249,17.038099,80.131955,0.193623,4.627536,30.85
-81.951309,34.927653,22.5,2819.433,53.68,10.86,13.21,1.875134398,1.050794,1.225694,12.20579,10.40824,0.033936,1.316113,70.01
-81.942761,34.915741,23.5,745.007,55.59,15.34,14.64,1.351794798,1.615497,1.395536,12.688821,9.267273,0.03774,2.416586,34.23
-81.939801,34.940032,26.79999924,2976.559,52.47,6.25,20.07,3.543707501,2.791382,1.045966,11.427919,17.805119,0,0.782048,90.68
-81.932302,34.937698,20.89999962,2250.563,56.23,16.98,11.46,0.021428806,1.979824,2.726704,11.013388,18.906453,0.074039,3.372726,46.79
-81.923544,34.93237,23,2736.983,57.89,21.02,5.52,1.322440371,1.436704,1.391458,8.623705,9.946504,0.127934,1.490564,70.31
-81.907786,34.926973,21.5,1356.691,53.05,19.39,7.89,0.499279691,1.816465,1.292618,7.602385,15.674209,0.027124,3.573618,35.71
-81.916746,34.950865,23.79999924,1670.408,63.29,16.56,8.05,-0.258530672,1.176804,4.909852,14.654918,23.892951,0.389545,14.107706,33.44
-81.891552,34.973968,20.39999962,1311.813,57.01,30.31,7.42,-0.376346365,0.691833,1.854243,14.741218,10.350636,0.279077,2.66304,66.03
-81.890511,34.948155,20.29999924,1012.731,47.33,24.35,2.47,-0.89247487,1.499148,3.372309,21.716657,19.591528,0.515346,14.831037,9.76
-81.872645,34.963747,21.29999924,1429.836,57.54,27.47,6.49,-0.626005386,1.418645,3.599399,20.721824,18.557243,0.122968,8.324782,36.48
-81.877925,35.009804,22.10000038,244.2284,54.6,35.72,9.61,-0.119869837,1.389699,1.645234,12.382719,9.143871,0.078743,2.409001,43.26
-81.926012,35.019447,24.20000076,564.4125,54.84,18.09,12.01,-0.350182307,2.224812,1.927132,23.977301,14.975843,0.33568,4.303191,19.48
-81.913643,34.988872,24.89999962,1002.969,46.9,11.6,14.11,0.281513791,1.592543,2.175792,15.507102,21.430039,0.295587,4.065384,50.07
-81.931338,34.978336,24.20000076,1351.696,52.15,13.57,15.87,0.34971072,2.122707,1.551516,21.21542,9.980085,0.224381,3.193222,50.29
-81.956561,34.978166,22,1245.955,44.79,13.04,6.22,0.753224875,1.751222,0.961405,14.069244,9.614471,0.040459,2.178136,51.26
-81.971439,34.961288,25.5,1813.715,54.47,11.65,16.05,1.37539831,0.998856,1.396876,13.751417,10.71817,0.060489,1.544779,61.25
-81.971581,34.997628,26.79999924,1449.944,51.18,5.58,18.05,0.835288278,1.814979,0.655056,8.265525,8.625733,0.206382,2.48071,70.47
